id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1364,13980,,8707.04,,siniestro_invalido
1365,2636,,5232.09,ABIERTO,siniestro_invalido
1366,17006,,3.11071,ABIERTO,siniestro_invalido
1367,6415,,2046.86,cerrado,siniestro_invalido
1368,8517,,1.48073,cerrado,siniestro_invalido
1369,20754,,8463.75,Cerrado,siniestro_invalido
1370,12779,2026-02-21,,,siniestro_invalido
1371,7640,,,Cerrado,siniestro_invalido
1372,22316,,11612.33,cerrado,siniestro_invalido
1373,1379,,12470.22,,siniestro_invalido
1374,23715,,9377.3,,siniestro_invalido
1375,21863,,7731.57,Abierto,siniestro_invalido
1376,23249,,5608.92,Abierto,siniestro_invalido
1378,11583,,65877.0,Abierto,siniestro_invalido
1379,25727,,,Rechazado,siniestro_invalido
1380,8316,,,cerrado,siniestro_invalido
1381,10201,,3670.1,Cerrado,siniestro_invalido
1382,24644,,13.16199,cerrado,siniestro_invalido
1384,3654,,8018.27,Cerrado,siniestro_invalido
1386,15656,,12330.75,Abierto,siniestro_invalido
1387,11547,,9.45198,cerrado,siniestro_invalido
1388,2414,,,Abierto,siniestro_invalido
1389,20596,,14855.63,,siniestro_invalido
1390,24285,,1372.5,ABIERTO,siniestro_invalido
1391,14555,,12680.32,Rechazado,siniestro_invalido
1393,4540,,768.87,Rechazado,siniestro_invalido
1394,21463,,3.6365,,siniestro_invalido
1395,6852,,12344.54,ABIERTO,siniestro_invalido
1396,21395,,5952.86,Rechazado,siniestro_invalido
1398,13443,,4.31821,cerrado,siniestro_invalido
1399,3874,,9300.73,ABIERTO,siniestro_invalido
1400,19676,2025-06-03,,,siniestro_invalido
1401,23112,,4658.41,Abierto,siniestro_invalido
1403,4283,,2.63356,Cerrado,siniestro_invalido
1404,14776,,13119.37,,siniestro_invalido
1405,8294,,,Cerrado,siniestro_invalido
1406,8719,,5915.97,ABIERTO,siniestro_invalido
1407,13052,,,,siniestro_invalido
1408,11496,,4223.35,cerrado,siniestro_invalido
1409,2869,,1436.35,ABIERTO,siniestro_invalido
1410,15619,,50916.0,ABIERTO,siniestro_invalido
1411,10651,,,Abierto,siniestro_invalido
1413,25745,,,Cerrado,siniestro_invalido
1414,25620,,8940.16,,siniestro_invalido
1415,9335,,,Abierto,siniestro_invalido
1416,1806,,3.31922,cerrado,siniestro_invalido
1417,21070,,10.90282,,siniestro_invalido
1419,22929,,14636.87,cerrado,siniestro_invalido
1420,9081,,,ABIERTO,siniestro_invalido
1421,11500,,3250.69,cerrado,siniestro_invalido
1422,11242,,5377.58,Cerrado,siniestro_invalido
1423,20759,,8372.01,Abierto,siniestro_invalido
1424,21782,2025-07-31,,Rechazado,siniestro_invalido
1425,3831,,4022.3,ABIERTO,siniestro_invalido
1426,15555,,11281.7,ABIERTO,siniestro_invalido
1427,9624,,3204.41,,siniestro_invalido
1428,5384,,,Rechazado,siniestro_invalido
1429,6094,,5609.24,ABIERTO,siniestro_invalido
1430,13806,,4148.18,,siniestro_invalido
1431,9337,,,Rechazado,siniestro_invalido
1433,7520,,4.77921,,siniestro_invalido
1434,7243,,9.4054,ABIERTO,siniestro_invalido
1435,19763,,8214.41,,siniestro_invalido
1436,9916,,7.88142,ABIERTO,siniestro_invalido
1437,11222,,,Rechazado,siniestro_invalido
1439,9524,,9763.54,cerrado,siniestro_invalido
1441,11343,,,Rechazado,siniestro_invalido
1442,10386,,3876.08,Rechazado,siniestro_invalido
1443,3844,,11811.71,Rechazado,siniestro_invalido
1444,24168,,14088.58,cerrado,siniestro_invalido
1445,18385,,,cerrado,siniestro_invalido
1446,24075,,13.16451,cerrado,siniestro_invalido
1447,21799,,,ABIERTO,siniestro_invalido
1450,9478,,,Abierto,siniestro_invalido
1451,6017,,10.7909,Abierto,siniestro_invalido
1453,6962,,1.9606,Rechazado,siniestro_invalido
1454,13894,,,cerrado,siniestro_invalido
1455,6845,,6984.65,ABIERTO,siniestro_invalido
1456,6309,,11.70465,cerrado,siniestro_invalido
1457,7235,,9.94398,Rechazado,siniestro_invalido
1458,2953,,11.07001,,siniestro_invalido
1459,24954,,,Abierto,siniestro_invalido
1460,14525,,11664.98,cerrado,siniestro_invalido
1461,13174,,,cerrado,siniestro_invalido
1462,19453,,9532.75,,siniestro_invalido
1463,16375,,14655.63,,siniestro_invalido
1464,6576,,1345.69,,siniestro_invalido
1466,24405,,,,siniestro_invalido
1467,8091,,10.06734,Cerrado,siniestro_invalido
1469,1197,,11.25578,,siniestro_invalido
1470,14357,,14.73422,ABIERTO,siniestro_invalido
1471,11356,,11938.75,,siniestro_invalido
1472,25735,,273.0,Rechazado,siniestro_invalido
1473,6774,,12349.69,Abierto,siniestro_invalido
1475,17162,,12.6642,Cerrado,siniestro_invalido
1476,15429,,3.4557,cerrado,siniestro_invalido
1477,1797,,7228.05,ABIERTO,siniestro_invalido
1478,17213,,6066.61,ABIERTO,siniestro_invalido
1479,13889,,,Rechazado,siniestro_invalido
1481,21619,,,Abierto,siniestro_invalido
1482,12339,,3.41132,Abierto,siniestro_invalido
1483,24886,,2.22179,,siniestro_invalido
1485,3739,,14002.05,cerrado,siniestro_invalido
1486,23140,,2239.16,Abierto,siniestro_invalido
1487,22507,,,ABIERTO,siniestro_invalido
1488,16339,,9866.18,Abierto,siniestro_invalido
1489,10152,2025-07-12,,cerrado,siniestro_invalido
1490,10919,,,,siniestro_invalido
1491,19473,,10608.9,Rechazado,siniestro_invalido
1492,21099,,12954.99,cerrado,siniestro_invalido
1493,18230,,3242.03,,siniestro_invalido
1494,15707,,6861.88,Abierto,siniestro_invalido
1496,19417,2025-06-26,,Rechazado,siniestro_invalido
1498,3723,,,,siniestro_invalido
1499,1534,,12862.23,Abierto,siniestro_invalido
1500,5188,,4021.79,Cerrado,siniestro_invalido
1502,22109,,7280.03,cerrado,siniestro_invalido
1507,5010,,5191.04,ABIERTO,siniestro_invalido
1508,23922,,,Cerrado,siniestro_invalido
1509,7610,,2.36174,Rechazado,siniestro_invalido
1510,24665,,4582.76,,siniestro_invalido
1511,7607,,-13471.35,Rechazado,siniestro_invalido
1512,5142,,33233.0,Abierto,siniestro_invalido
1513,22963,,3.45842,ABIERTO,siniestro_invalido
1514,25692,,,,siniestro_invalido
1515,17258,,4635.56,Rechazado,siniestro_invalido
1516,13612,,5423.67,ABIERTO,siniestro_invalido
1517,6321,,1.44195,,siniestro_invalido
1519,2732,,,cerrado,siniestro_invalido
1520,19601,,2751.89,,siniestro_invalido
1521,17514,,1287.58,,siniestro_invalido
1522,25614,,8082.96,cerrado,siniestro_invalido
1523,8973,,169.84,,siniestro_invalido
1525,23896,,13646.22,ABIERTO,siniestro_invalido
1526,8984,,,Abierto,siniestro_invalido
1528,24261,,673.3,,siniestro_invalido
1529,7374,,3842.97,ABIERTO,siniestro_invalido
1530,5798,,10158.37,Abierto,siniestro_invalido
1531,6913,,41369.0,,siniestro_invalido
1532,3410,,13.33111,,siniestro_invalido
1533,11986,,9924.28,ABIERTO,siniestro_invalido
1534,23962,,487.62,,siniestro_invalido
1535,77,,1178.57,ABIERTO,siniestro_invalido
1536,12103,,10843.39,Abierto,siniestro_invalido
1537,20430,,2969.85,,siniestro_invalido
1538,23031,,6244.92,Abierto,siniestro_invalido
1540,19844,,,,siniestro_invalido
1541,17026,,14.48633,Abierto,siniestro_invalido
1542,23386,,4.2864,Abierto,siniestro_invalido
1543,2999,,,Abierto,siniestro_invalido
1544,5361,,,cerrado,siniestro_invalido
1545,21286,,10473.34,Rechazado,siniestro_invalido
1546,6982,,8.5903,Rechazado,siniestro_invalido
1547,2713,,14.8367,Cerrado,siniestro_invalido
1548,6038,,7697.95,,siniestro_invalido
1549,16260,,1.83876,Cerrado,siniestro_invalido
1550,8469,,,Abierto,siniestro_invalido
1551,24210,,13017.38,,siniestro_invalido
1552,12525,,13068.51,ABIERTO,siniestro_invalido
1555,21895,,3573.48,cerrado,siniestro_invalido
1556,15290,,,ABIERTO,siniestro_invalido
1557,2875,,13.12247,Abierto,siniestro_invalido
1558,19253,,7.58696,Cerrado,siniestro_invalido
1559,22819,,9352.32,ABIERTO,siniestro_invalido
1560,17335,,10290.63,Abierto,siniestro_invalido
1561,11098,,9822.63,Cerrado,siniestro_invalido
1562,18159,2025-04-16,,Rechazado,siniestro_invalido
1563,24590,,10818.93,Rechazado,siniestro_invalido
1565,8482,,4.33338,,siniestro_invalido
1566,6849,,3892.12,Rechazado,siniestro_invalido
1568,7268,,,Abierto,siniestro_invalido
1570,9794,,12.34331,Abierto,siniestro_invalido
1571,2817,,8.76867,,siniestro_invalido
1572,25506,,,cerrado,siniestro_invalido
1573,18576,,8.54609,ABIERTO,siniestro_invalido
1574,20263,,,Abierto,siniestro_invalido
1576,11899,,14332.84,Rechazado,siniestro_invalido
1577,20862,,888.16,Rechazado,siniestro_invalido
1578,11943,,10299.33,,siniestro_invalido
1579,16882,,75576.0,Rechazado,siniestro_invalido
1581,24898,,5976.74,ABIERTO,siniestro_invalido
1582,16622,,,,siniestro_invalido
1583,15796,,3.95021,Rechazado,siniestro_invalido
1584,9543,,14269.64,Rechazado,siniestro_invalido
1585,7750,,14826.99,Abierto,siniestro_invalido
1586,12676,,10701.9,ABIERTO,siniestro_invalido
1589,18614,,4.1448,Cerrado,siniestro_invalido
1590,14687,,12635.32,cerrado,siniestro_invalido
1591,16340,,,Abierto,siniestro_invalido
1592,14672,,4.06014,Abierto,siniestro_invalido
1593,17794,,124.71,cerrado,siniestro_invalido
1594,6947,,1246.82,,siniestro_invalido
1595,16650,,6.60232,,siniestro_invalido
1596,20438,,5672.27,,siniestro_invalido
1597,21771,,,ABIERTO,siniestro_invalido
1598,12815,,11055.38,Abierto,siniestro_invalido
1599,17274,,8445.17,Cerrado,siniestro_invalido
1600,16134,,,Rechazado,siniestro_invalido
1601,25582,,1773.66,Cerrado,siniestro_invalido
1602,21142,,5456.03,ABIERTO,siniestro_invalido
1603,22121,,13184.77,cerrado,siniestro_invalido
1604,7108,2025-12-25,,,siniestro_invalido
1605,24145,,5079.39,ABIERTO,siniestro_invalido
1606,11783,,10.64447,Rechazado,siniestro_invalido
1607,19514,,3430.22,Abierto,siniestro_invalido
1609,9973,,8344.04,ABIERTO,siniestro_invalido
1610,20853,,14916.37,Abierto,siniestro_invalido
1611,5761,,42291.0,,siniestro_invalido
1612,16850,,5.32082,,siniestro_invalido
1614,22551,,14069.5,,siniestro_invalido
1615,12778,2025-06-24,,,siniestro_invalido
1617,10680,,2936.7,ABIERTO,siniestro_invalido
1619,4319,,8406.7,Rechazado,siniestro_invalido
1620,17234,,4.17697,Cerrado,siniestro_invalido
1622,9705,,10663.53,,siniestro_invalido
1624,20288,,,,siniestro_invalido
1625,20251,,3105.78,cerrado,siniestro_invalido
1627,12223,,5806.47,,siniestro_invalido
1628,19419,,8.87522,ABIERTO,siniestro_invalido
1629,7756,,3970.26,,siniestro_invalido
1630,6147,,9.17271,Rechazado,siniestro_invalido
1631,23663,,9825.35,,siniestro_invalido
1632,24698,,8147.96,,siniestro_invalido
1633,13439,,8464.07,Rechazado,siniestro_invalido
1634,13554,,,ABIERTO,siniestro_invalido
1635,1899,,3611.54,Cerrado,siniestro_invalido
1636,18942,,7658.59,ABIERTO,siniestro_invalido
1637,24853,,14.51728,,siniestro_invalido
1639,18349,,,,siniestro_invalido
1640,12237,,,,siniestro_invalido
1641,7726,,11900.49,cerrado,siniestro_invalido
1642,5128,,5.99803,,siniestro_invalido
1643,24800,,2225.29,Rechazado,siniestro_invalido
1644,20306,,,Abierto,siniestro_invalido
1646,18662,,5421.05,Cerrado,siniestro_invalido
1648,8730,,7269.02,Abierto,siniestro_invalido
1649,20308,,14566.91,,siniestro_invalido
1650,23878,,6367.46,,siniestro_invalido
1651,497,,,Abierto,siniestro_invalido
1652,3274,,4403.86,ABIERTO,siniestro_invalido
1653,23044,,9906.16,Rechazado,siniestro_invalido
1654,140,,,Abierto,siniestro_invalido
1655,6461,,1794.45,ABIERTO,siniestro_invalido
1656,22727,,2.11647,Abierto,siniestro_invalido
1657,15344,,14.72134,cerrado,siniestro_invalido
1658,11203,,,,siniestro_invalido
1660,13791,,9738.63,Rechazado,siniestro_invalido
1661,19514,,5785.53,ABIERTO,siniestro_invalido
1662,10657,,,cerrado,siniestro_invalido
1663,1536,,4094.39,Rechazado,siniestro_invalido
1664,4046,,5640.41,ABIERTO,siniestro_invalido
1665,7354,,5707.24,Rechazado,siniestro_invalido
1666,21309,,6049.07,Cerrado,siniestro_invalido
1667,16218,2025-06-16,,Cerrado,siniestro_invalido
1668,22198,,1454.97,,siniestro_invalido
1669,16274,2026-02-05,,,siniestro_invalido
1670,25748,,,,siniestro_invalido
1672,15931,,12.33599,,siniestro_invalido
1673,19684,,4090.88,Cerrado,siniestro_invalido
1674,23943,,5.80378,cerrado,siniestro_invalido
1675,22816,,13433.8,,siniestro_invalido
1676,3211,,417.92,Abierto,siniestro_invalido
1677,10356,,6.12512,Cerrado,siniestro_invalido
1678,15487,,4073.39,,siniestro_invalido
1679,5678,,946.57,Abierto,siniestro_invalido
1680,16276,,3621.25,Abierto,siniestro_invalido
1682,10030,,8025.3,Cerrado,siniestro_invalido
1683,22209,,6950.72,Cerrado,siniestro_invalido
1684,8607,,,,siniestro_invalido
1685,20635,,,,siniestro_invalido
1686,21541,,5751.4,cerrado,siniestro_invalido
1687,6289,,8359.01,Abierto,siniestro_invalido
1688,14006,,10717.35,ABIERTO,siniestro_invalido
1689,18789,,,Abierto,siniestro_invalido
1690,13496,,,Cerrado,siniestro_invalido
1691,5604,,1639.43,cerrado,siniestro_invalido
1692,8897,,10700.54,Cerrado,siniestro_invalido
1693,22679,,6624.27,,siniestro_invalido
1694,12135,,14171.39,,siniestro_invalido
1695,22979,,5342.61,cerrado,siniestro_invalido
1696,3,,3842.84,cerrado,siniestro_invalido
1697,9911,,1268.23,Cerrado,siniestro_invalido
1698,362,,10.70525,,siniestro_invalido
1699,6458,,11.00347,Cerrado,siniestro_invalido
1701,3628,,198.12,Cerrado,siniestro_invalido
1704,23784,,,Rechazado,siniestro_invalido
1705,10032,,11034.33,,siniestro_invalido
1706,6400,,10276.18,,siniestro_invalido
1707,18921,,3154.38,ABIERTO,siniestro_invalido
1708,23367,,4989.47,ABIERTO,siniestro_invalido
1709,25857,,3504.9,ABIERTO,siniestro_invalido
1710,24381,,,Cerrado,siniestro_invalido
1711,487,,11102.58,Cerrado,siniestro_invalido
1712,725,,4628.82,Cerrado,siniestro_invalido
1713,19951,2025-06-13,,,siniestro_invalido
1714,16177,,,cerrado,siniestro_invalido
1716,15646,,6969.42,ABIERTO,siniestro_invalido
1717,16310,,99725.0,Abierto,siniestro_invalido
1719,23646,,,Abierto,siniestro_invalido
1720,9594,,,,siniestro_invalido
1721,17403,,14084.26,Cerrado,siniestro_invalido
1722,12854,,,,siniestro_invalido
1723,22585,,11017.87,Abierto,siniestro_invalido
1726,15203,,1.69115,ABIERTO,siniestro_invalido
1727,22791,,3290.56,ABIERTO,siniestro_invalido
1728,18014,,6059.38,Cerrado,siniestro_invalido
1729,21018,,2.31511,Cerrado,siniestro_invalido
1730,18609,,13971.11,cerrado,siniestro_invalido
1731,17953,,3607.23,,siniestro_invalido
1732,21801,,6.02236,,siniestro_invalido
1734,18711,,2970.31,Abierto,siniestro_invalido
1736,11816,,5443.92,cerrado,siniestro_invalido
1737,14435,,4.6373,ABIERTO,siniestro_invalido
1738,21295,,13384.46,,siniestro_invalido
1742,5917,,2720.64,cerrado,siniestro_invalido
1743,21885,,1.4686,Cerrado,siniestro_invalido
1745,3242,,13344.51,cerrado,siniestro_invalido
1746,6812,,10981.75,Cerrado,siniestro_invalido
1748,578,,13210.33,cerrado,siniestro_invalido
1749,18459,,7.16882,Cerrado,siniestro_invalido
1750,16349,,13412.59,Abierto,siniestro_invalido
1751,14157,,9.98832,Cerrado,siniestro_invalido
1752,21814,,7726.82,Cerrado,siniestro_invalido
1753,16158,,8538.48,Rechazado,siniestro_invalido
1754,15985,,1894.27,Abierto,siniestro_invalido
1755,12517,,,,siniestro_invalido
1757,583,,11197.37,Cerrado,siniestro_invalido
1758,22353,,13507.25,cerrado,siniestro_invalido
1759,12557,,2.98087,ABIERTO,siniestro_invalido
1761,3377,2026-01-05,,Abierto,siniestro_invalido
1762,3692,,9.67604,,siniestro_invalido
1763,23579,,4.60903,,siniestro_invalido
1764,1221,,10531.93,Cerrado,siniestro_invalido
1765,11078,,2803.48,Abierto,siniestro_invalido
1766,6556,,8873.53,Abierto,siniestro_invalido
1768,14986,,6540.78,cerrado,siniestro_invalido
1769,4781,,,,siniestro_invalido
1770,15069,,12092.65,cerrado,siniestro_invalido
1771,22197,,3.16646,Cerrado,siniestro_invalido
1773,5273,,9839.8,,siniestro_invalido
1774,7242,,14191.33,cerrado,siniestro_invalido
1775,23224,,13837.08,cerrado,siniestro_invalido
1776,20436,,,Rechazado,siniestro_invalido
1777,13885,,,cerrado,siniestro_invalido
1778,983,,4936.73,,siniestro_invalido
1779,21484,,3767.35,Cerrado,siniestro_invalido
1780,11872,,7972.84,Cerrado,siniestro_invalido
1781,4050,,10099.53,,siniestro_invalido
1782,21554,,5842.04,cerrado,siniestro_invalido
1783,21334,,7384.45,ABIERTO,siniestro_invalido
1784,18429,2025-03-13,,,siniestro_invalido
1785,22345,,13657.52,cerrado,siniestro_invalido
1786,13597,,8608.38,,siniestro_invalido
1787,6620,,1.05639,,siniestro_invalido
1789,6518,,14330.32,,siniestro_invalido
1790,20480,2025-11-03,,ABIERTO,siniestro_invalido
1791,22855,,,,siniestro_invalido
1792,6819,,226.54,Rechazado,siniestro_invalido
1794,6881,,,,siniestro_invalido
1795,17921,2025-11-24,,cerrado,siniestro_invalido
1796,19046,,,Rechazado,siniestro_invalido
1800,6555,,12219.16,,siniestro_invalido
1801,12035,,617.52,Abierto,siniestro_invalido
1802,19906,,8.71191,,siniestro_invalido
1803,2114,,4.7283,,siniestro_invalido
1805,12108,,5335.93,,siniestro_invalido
1806,14494,,,,siniestro_invalido
1808,24630,,,Rechazado,siniestro_invalido
1809,23298,,8.74338,,siniestro_invalido
1810,17048,,2521.35,Rechazado,siniestro_invalido
1811,3336,,14741.87,Abierto,siniestro_invalido
1814,16960,,7.33944,cerrado,siniestro_invalido
1815,5058,,,ABIERTO,siniestro_invalido
1816,10632,,1194.15,cerrado,siniestro_invalido
1817,16667,,13195.93,ABIERTO,siniestro_invalido
1818,4468,,9678.43,Cerrado,siniestro_invalido
1819,8884,,8575.19,cerrado,siniestro_invalido
1820,5877,,6951.16,,siniestro_invalido
1821,15978,,4360.18,ABIERTO,siniestro_invalido
1822,1320,,,ABIERTO,siniestro_invalido
1823,13582,,7352.46,cerrado,siniestro_invalido
1824,10686,,9700.72,cerrado,siniestro_invalido
1825,6560,,6812.54,Abierto,siniestro_invalido
1826,20678,,,,siniestro_invalido
1827,4236,,8314.07,ABIERTO,siniestro_invalido
1828,15043,,1796.11,cerrado,siniestro_invalido
1829,17518,,6721.95,cerrado,siniestro_invalido
1830,4672,,847.57,Rechazado,siniestro_invalido
1831,25888,,5651.21,,siniestro_invalido
1832,5842,,8809.97,cerrado,siniestro_invalido
1833,6007,,,ABIERTO,siniestro_invalido
1834,7502,,,Cerrado,siniestro_invalido
1835,1008,2025-01-29,,Rechazado,siniestro_invalido
1836,23361,,3209.07,Rechazado,siniestro_invalido
1837,8932,,1.88279,Rechazado,siniestro_invalido
1838,11502,,3176.28,cerrado,siniestro_invalido
1839,17357,,6665.32,cerrado,siniestro_invalido
1840,19681,,5113.17,Rechazado,siniestro_invalido
1841,12277,,680.98,ABIERTO,siniestro_invalido
1842,22641,,3843.6,cerrado,siniestro_invalido
1843,15084,,5017.9,cerrado,siniestro_invalido
1844,19470,,1337.22,Cerrado,siniestro_invalido
1845,5366,,11069.73,ABIERTO,siniestro_invalido
1846,7946,,3472.12,Rechazado,siniestro_invalido
1847,22261,,6977.66,cerrado,siniestro_invalido
1848,22563,,,,siniestro_invalido
1849,22521,,13436.69,ABIERTO,siniestro_invalido
1850,10383,,,Abierto,siniestro_invalido
1851,9774,2025-05-10,,Rechazado,siniestro_invalido
1852,436,,3893.27,ABIERTO,siniestro_invalido
1853,12709,,4.06255,,siniestro_invalido
1854,14871,,14969.88,Cerrado,siniestro_invalido
1855,20804,,3783.78,Rechazado,siniestro_invalido
1856,17753,,1368.42,,siniestro_invalido
1857,3550,,,cerrado,siniestro_invalido
1858,7841,,12162.19,cerrado,siniestro_invalido
1859,9873,,,Rechazado,siniestro_invalido
1861,9096,,9.16872,Rechazado,siniestro_invalido
1862,8975,,14843.31,ABIERTO,siniestro_invalido
1863,9190,,,ABIERTO,siniestro_invalido
1865,16379,,9012.54,cerrado,siniestro_invalido
1866,19983,,14763.23,Cerrado,siniestro_invalido
1867,20421,,1763.03,Rechazado,siniestro_invalido
1868,9936,,308.97,,siniestro_invalido
1869,22147,,7346.23,,siniestro_invalido
1870,11103,,9002.31,Abierto,siniestro_invalido
1871,8047,,376.88,,siniestro_invalido
1872,17080,,2.30958,Abierto,siniestro_invalido
1873,11859,,-13146.99,,siniestro_invalido
1874,4879,,7.70861,ABIERTO,siniestro_invalido
1875,10335,,7.80753,Cerrado,siniestro_invalido
1876,18359,,10047.13,Cerrado,siniestro_invalido
1877,13700,,5.35321,Abierto,siniestro_invalido
1878,10154,,3709.75,Abierto,siniestro_invalido
1880,11215,,5.11767,,siniestro_invalido
1881,19041,,12114.65,ABIERTO,siniestro_invalido
1882,12872,,11489.95,,siniestro_invalido
1883,15435,,10095.06,,siniestro_invalido
1884,14239,,,,siniestro_invalido
1885,6887,,13842.77,cerrado,siniestro_invalido
1886,6035,,7.13865,,siniestro_invalido
1887,24229,,,,siniestro_invalido
1888,1449,,8.18969,Rechazado,siniestro_invalido
1889,21000,,12.86783,,siniestro_invalido
1890,19987,,5.00116,cerrado,siniestro_invalido
1891,11314,,,Abierto,siniestro_invalido
1892,19649,,11959.99,cerrado,siniestro_invalido
1894,7208,,4.46626,Abierto,siniestro_invalido
1895,5770,,4874.93,cerrado,siniestro_invalido
1896,5035,,11911.4,,siniestro_invalido
1897,9593,2025-06-30,-7911.77,cerrado,siniestro_invalido
1898,20915,,4.1127,ABIERTO,siniestro_invalido
1899,24792,,500.44,cerrado,siniestro_invalido
1900,24018,,8.51954,ABIERTO,siniestro_invalido
1901,12631,,6.21935,,siniestro_invalido
1902,12002,,2549.46,ABIERTO,siniestro_invalido
1903,12829,2025-08-20,,Abierto,siniestro_invalido
1904,4878,,8020.55,Rechazado,siniestro_invalido
1905,5196,,9207.3,ABIERTO,siniestro_invalido
1906,6297,,,,siniestro_invalido
1907,20850,,2.4591,cerrado,siniestro_invalido
1908,16064,,3366.23,Rechazado,siniestro_invalido
1910,2378,,,Rechazado,siniestro_invalido
1912,17755,,14037.66,Abierto,siniestro_invalido
1913,22401,,,,siniestro_invalido
1914,20821,,,ABIERTO,siniestro_invalido
1915,4249,,,,siniestro_invalido
1916,25680,,1.14833,cerrado,siniestro_invalido
1917,1483,,2931.64,,siniestro_invalido
1919,23370,,10088.81,,siniestro_invalido
1921,12612,,5659.4,Rechazado,siniestro_invalido
1922,21616,,11904.05,Cerrado,siniestro_invalido
1923,245,,14.07333,Cerrado,siniestro_invalido
1925,22265,,376.05,cerrado,siniestro_invalido
1926,9112,,7925.68,Rechazado,siniestro_invalido
1927,12363,,,ABIERTO,siniestro_invalido
1928,15754,,13705.13,Rechazado,siniestro_invalido
1930,1800,,93165.0,,siniestro_invalido
1931,11267,2026-01-15,,Abierto,siniestro_invalido
1932,4478,,,Abierto,siniestro_invalido
1933,18557,2025-02-13,,Rechazado,siniestro_invalido
1935,21513,,8989.34,ABIERTO,siniestro_invalido
1936,10230,,,Cerrado,siniestro_invalido
1937,22608,,14412.57,cerrado,siniestro_invalido
1938,6924,,5.30887,,siniestro_invalido
1939,2404,,6091.7,ABIERTO,siniestro_invalido
1940,5066,,2616.09,Rechazado,siniestro_invalido
1941,15081,,11345.54,cerrado,siniestro_invalido
1943,25537,,10.3872,,siniestro_invalido
1944,2978,,7429.41,Cerrado,siniestro_invalido
1946,9795,,-3125.37,,siniestro_invalido
1947,5115,,5760.59,ABIERTO,siniestro_invalido
1948,24798,,8708.66,Cerrado,siniestro_invalido
1950,928,,4200.55,Abierto,siniestro_invalido
1951,11356,,3.0266,,siniestro_invalido
1952,6007,,2171.99,Abierto,siniestro_invalido
1954,18312,,4234.84,cerrado,siniestro_invalido
1955,15727,,11.33442,Abierto,siniestro_invalido
1956,18072,,13842.33,Cerrado,siniestro_invalido
1957,5599,,4898.77,,siniestro_invalido
1958,14376,,8.93968,,siniestro_invalido
1959,25653,,,Cerrado,siniestro_invalido
1961,10180,,458.57,,siniestro_invalido
1962,6185,,2.78493,Abierto,siniestro_invalido
1963,7665,,13058.05,,siniestro_invalido
1964,19457,,12371.01,,siniestro_invalido
1965,10239,,,ABIERTO,siniestro_invalido
1966,3564,,7859.5,ABIERTO,siniestro_invalido
1967,23070,,5037.27,,siniestro_invalido
1968,12848,,14.02456,,siniestro_invalido
1969,12354,,12.96035,,siniestro_invalido
1970,5997,,11445.06,Rechazado,siniestro_invalido
1971,3132,2025-06-01,,Abierto,siniestro_invalido
1973,22257,,11972.26,ABIERTO,siniestro_invalido
1974,3645,,12880.85,,siniestro_invalido
1975,11929,,,Rechazado,siniestro_invalido
1976,1173,,5061.0,Cerrado,siniestro_invalido
1977,9405,,11568.01,Rechazado,siniestro_invalido
1978,18718,,11920.23,cerrado,siniestro_invalido
1979,10310,,3324.42,Rechazado,siniestro_invalido
1980,14985,,74773.0,Abierto,siniestro_invalido
1981,21422,,7.99496,Rechazado,siniestro_invalido
1982,13668,2025-06-04,,Abierto,siniestro_invalido
1983,23716,,9.80354,Rechazado,siniestro_invalido
1984,8409,,9.90412,,siniestro_invalido
1985,19738,,,Abierto,siniestro_invalido
1986,24076,,14157.66,Rechazado,siniestro_invalido
1988,1267,,12.11014,Cerrado,siniestro_invalido
1989,6342,,6561.12,Abierto,siniestro_invalido
1991,21922,,,ABIERTO,siniestro_invalido
1992,5897,,,ABIERTO,siniestro_invalido
1993,5951,,,,siniestro_invalido
1994,23527,,11800.09,cerrado,siniestro_invalido
1995,17771,,3354.38,Cerrado,siniestro_invalido
1996,17443,,1.05917,ABIERTO,siniestro_invalido
1998,17036,,9445.55,,siniestro_invalido
2000,14424,,6440.22,,siniestro_invalido
2002,4406,,3.96328,Cerrado,siniestro_invalido
2003,19906,,,,siniestro_invalido
2004,1052,,,,siniestro_invalido
2005,20692,,13354.86,Rechazado,siniestro_invalido
2006,16866,,2341.27,ABIERTO,siniestro_invalido
2007,9647,,,Rechazado,siniestro_invalido
2008,14641,,2002.05,Cerrado,siniestro_invalido
2009,8864,,14996.75,,siniestro_invalido
2010,14609,,7.62238,,siniestro_invalido
2011,20873,,,,siniestro_invalido
2012,2116,,10.91437,Rechazado,siniestro_invalido
2013,6808,,2.66884,,siniestro_invalido
2014,18068,,,ABIERTO,siniestro_invalido
2016,18812,,11966.28,cerrado,siniestro_invalido
2017,10286,,,,siniestro_invalido
2018,21296,,,Rechazado,siniestro_invalido
2019,14718,,,,siniestro_invalido
2020,1105,,7568.87,,siniestro_invalido
2022,15595,,11585.72,ABIERTO,siniestro_invalido
2024,17630,,7155.37,Rechazado,siniestro_invalido
2025,23468,,5106.41,ABIERTO,siniestro_invalido
2026,23719,2025-11-02,,cerrado,siniestro_invalido
2027,13023,2025-03-25,,,siniestro_invalido
2028,8480,,2800.94,Abierto,siniestro_invalido
2030,24667,,,Abierto,siniestro_invalido
2032,10770,,4257.6,cerrado,siniestro_invalido
2033,23214,,,,siniestro_invalido
